Almac�n;CODIGO;Desc. c�digo;Stock;Caducidad;Ubicaci�n;Precio;Importe;P.de Venta;Importe Venta;Dif. Precio;Dif. Importe;ABC;Familia;Descripci�n;Desc. c�digo;VA_COLOR;VA_COLOR2;VA_TOOLTIP
1;184837;PILEXIL CHAMPU ANTICAIDA 900ML;0;;;;;0;;;;;102;Dermofarmacia;PILEXIL CHAMPU ANTICAIDA 900ML;;;
1;037828;PILEXIL COMPLEMENTO NUTRICIONAL PARA CABELLO DUPLO 100 +100 CAPSULAS;0;;;;;0;;;;;101;Parafarmacia;PILEXIL COMPLEMENTO NUTRICIONAL PARA CABELLO DUPLO 100 +100 CAPSULAS;;;
1;165790;PILEXIL FORTE ANTICAIDA AMPOLLAS 20 AMPOLLAS 5 ML;0;;;0;0;54,95;0;54,95;0;;102;Dermofarmacia;PILEXIL FORTE ANTICAIDA AMPOLLAS 20 AMPOLLAS 5 ML;;;
1;133081;PILEXIL FORTE DULPO 100 CAPSULAS;0;;;;;0;;;;;101;Parafarmacia;PILEXIL FORTE DULPO 100 CAPSULAS;;;
1;183911;PILEXIL FORTE 150 CAPSULAS;0;;;;;0;;;;;103;Diet�tica;PILEXIL FORTE 150 CAPSULAS;;;
1;182566;PINCEL CORRECTOR PELO SINTETICO BETER 1 UNIDAD;0;dic-30;;;;0;;;;;106;Efectos y accesorios;PINCEL CORRECTOR PELO SINTETICO BETER 1 UNIDAD;;;
1;036552;PINCEL DIFUMINSOMBR PELO SINT LOOK EXP86;0;;;;;0;;;;;101;Parafarmacia;PINCEL DIFUMINSOMBR PELO SINT LOOK EXP86;;;
1;036551;PINCEL SOMBREADOR BETER PELO PONY SHADOW REF 22242;0;ago-26;;;;0;;;;;101;Parafarmacia;PINCEL SOMBREADOR BETER PELO PONY SHADOW REF 22242;;;
1;036006;PINCEL SOMBREADOR FINO PELO PONY SHADOW BETER 22242;0;nov-26;;;;0;;;;;101;Parafarmacia;PINCEL SOMBREADOR FINO PELO PONY SHADOW BETER 22242;;;
1;242834;PINZA BETER DIAGONAL R 24017;0;ene-28;;;;0;;;;;106;Efectos y accesorios;PINZA BETER DIAGONAL R 24017;;;
1;242792;PINZA BETER EMPAVONADA 24003;0;;;;;0;;;;;106;Efectos y accesorios;PINZA BETER EMPAVONADA 24003;;;
1;036576;PINZA CEJAS BETER COLORES;0;nov-27;;;;0;;;;;101;Parafarmacia;PINZA CEJAS BETER COLORES;;;
1;166085;PINZA DEPILAR DISNA SOLINGEN NEGRA 8.5 CM;0;ago-30;;;;0;;;;;106;Efectos y accesorios;PINZA DEPILAR DISNA SOLINGEN NEGRA 8.5 CM;;;
1;686569;PIOGLITAZONA NORMON EFG 15 MG 56 COMPRIMIDOS;0;sep-27;;21,68;0;30,07;0;8,39;0;;01;Especialidad;PIOGLITAZONA NORMON EFG 15 MG 56 COMPRIMIDOS;;;
1;197703;PIROTEX DS CHAMPU 200 ML;0;may-30;;;;0;;;;;101;Parafarmacia;PIROTEX DS CHAMPU 200 ML;;;
1;786160;PIROXGEL 6 MG/ML CHAMPU MEDICINAL 1 FRASCO 200 ML;0;;;14,82;0;20,55;0;5,73;0;;01;Especialidad;PIROXGEL 6 MG/ML CHAMPU MEDICINAL 1 FRASCO 200 ML;;;
1;728221;PITAVASTATINA CINFA EFG 2 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PITAVASTATINA CINFA EFG 2 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;728850;PITAVASTATINA NORMON EFG 1 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;3,86;0;5,35;0;1,49;0;;01;Especialidad;PITAVASTATINA NORMON EFG 1 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;728851;PITAVASTATINA NORMON EFG 2 MG 28 COMPRIMIDOS RECUBIERTOS;0;nov-27;;7,71;0;10,69;0;2,98;0;;01;Especialidad;PITAVASTATINA NORMON EFG 2 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;728852;PITAVASTATINA NORMON EFG 4 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PITAVASTATINA NORMON EFG 4 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;383927;PLAC CONTROL DENTAL DENTAID;0;jun-27;;;;0;;;;;101;Parafarmacia;PLAC CONTROL DENTAL DENTAID;;;
1;958637;PLACINORAL 2 MG 30 COMPRIMIDOS;0;ago-28;;1,8;0;2,5;0;0,7;0;;01;Especialidad;PLACINORAL 2 MG 30 COMPRIMIDOS;;;
1;759621;PLANTABEN 3,5 G 30 SOBRES POLVO EFERVESCENTE;0;sep-29;;;;0;;;;;01;Especialidad;PLANTABEN 3,5 G 30 SOBRES POLVO EFERVESCENTE;;;
1;656188;PLANTAGO OVATA CINFA 3,5 G 30 SOBRES POLVO PARA SUSPENSION ORAL;0;feb-28;;4,76;0;6,6;0;1,84;0;;01;Especialidad;PLANTAGO OVATA CINFA 3,5 G 30 SOBRES POLVO PARA SUSPENSION ORAL;;;
1;658578;PLANTAGO OVATA NORMON 3,5 G 30 SOBRES POLVO PARA SUSPENSION ORAL;0;;;3,79;0;5,25;0;1,46;0;;01;Especialidad;PLANTAGO OVATA NORMON 3,5 G 30 SOBRES POLVO PARA SUSPENSION ORAL;;;
1;673141;PLANTAGO OVATA VIATRIS 3,5 G 30 SOBRES POLVO EFERVESCENTE;0;;;;;0;;;;;01;Especialidad;PLANTAGO OVATA VIATRIS 3,5 G 30 SOBRES POLVO EFERVESCENTE;;;
1;037363;PLANTILLA ALINEACI�N POSTU TEG;0;may-30;;;;0;;;;;101;Parafarmacia;PLANTILLA ALINEACI�N POSTU TEG;;;
1;037366;PLANTILLA ALINEACI�N POSTU TG;0;mar-32;;;;0;;;;;101;Parafarmacia;PLANTILLA ALINEACI�N POSTU TG;;;
1;037365;PLANTILLA ALINEACI�N POSTU TM;0;jul-26;;;;0;;;;;101;Parafarmacia;PLANTILLA ALINEACI�N POSTU TM;;;
1;037364;PLANTILLA ALINEACI�N POSTU TP;0;;;;;0;;;;;101;Parafarmacia;PLANTILLA ALINEACI�N POSTU TP;;;
1;396978;PLANTILLA ANTI COMFORSIL L 209;0;oct-30;;;;0;;;;;106;Efectos y accesorios;PLANTILLA ANTI COMFORSIL L 209;;;
1;396960;PLANTILLA ANTI COMFORSIL M 209;0;dic-30;;;;0;;;;;106;Efectos y accesorios;PLANTILLA ANTI COMFORSIL M 209;;;
1;396952;PLANTILLA ANTI COMFORSIL S 209;0;dic-28;;;;0;;;;;106;Efectos y accesorios;PLANTILLA ANTI COMFORSIL S 209;;;
1;267220;PLANTILLA COMFORSIL FORRAD 401;0;oct-30;;;;0;;;;;106;Efectos y accesorios;PLANTILLA COMFORSIL FORRAD 401;;;
1;384529;PLANTILLA DEVOR-OLOR;0;;;;;0;;;;;106;Efectos y accesorios;PLANTILLA DEVOR-OLOR;;;
1;215600;PLANTILLA TERAPEUTICA ALINEACION POSTURAL FARMALASTIC 2 UNIDADES TALLA EXTRAGRANDE;0;;;;;0;;;;;101;Parafarmacia;PLANTILLA TERAPEUTICA ALINEACION POSTURAL FARMALASTIC 2 UNIDADES TALLA EXTRAGRANDE;;;
1;215599;PLANTILLA TERAPEUTICA ALINEACION POSTURAL FARMALASTIC 2 UNIDADES TALLA GRANDE;0;;;;;0;;;;;101;Parafarmacia;PLANTILLA TERAPEUTICA ALINEACION POSTURAL FARMALASTIC 2 UNIDADES TALLA GRANDE;;;
1;215597;PLANTILLA TERAPEUTICA ALINEACION POSTURAL FARMALASTIC 2 UNIDADES TALLA PEQUE�A;0;;;;;0;;;;;101;Parafarmacia;PLANTILLA TERAPEUTICA ALINEACION POSTURAL FARMALASTIC 2 UNIDADES TALLA PEQUE�A;;;
1;396788;PLANTILLAS COMFORSIL CALBENIUM CON BOVEDA METATARSAL CORTA TALLA GRANDE 2 UNIDADES;0;oct-30;;;;0;;;;;101;Parafarmacia;PLANTILLAS COMFORSIL CALBENIUM CON BOVEDA METATARSAL CORTA TALLA GRANDE 2 UNIDADES;;;
1;177215;PLANTILLAS DE CARBON ACTIVADO;0;oct-26;;;;0;;;;;106;Efectos y accesorios;PLANTILLAS DE CARBON ACTIVADO;;;
1;156292;PLANTILLAS DE GEL FORRADAS TL;0;oct-30;;;;0;;;;;106;Efectos y accesorios;PLANTILLAS DE GEL FORRADAS TL;;;
1;267221;PLANTILLAS EXTRAFINAS COMFORSIL SILICONA FORRADAS RECORT;0;oct-28;;;;0;;;;;101;Parafarmacia;PLANTILLAS EXTRAFINAS COMFORSIL SILICONA FORRADAS RECORT;;;
1;958666;PLANTILLAS RUN WALK TALLA S;0;;;;;0;;;;;01;Especialidad;PLANTILLAS RUN WALK TALLA S;;;
1;664304;PLAVIX 75 MG 50 COMPRIMIDOS RECUBIERTOS;0;dic-27;;20,91;0;29;0;8,09;0;;01;Especialidad;PLAVIX 75 MG 50 COMPRIMIDOS RECUBIERTOS;;;
1;714433;PLAVIX 75 MG 84 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PLAVIX 75 MG 84 COMPRIMIDOS RECUBIERTOS;;;
1;721059;PLEINVUE 3 SOBRES POLVO PARA SOLUCION ORAL;0;;;;;0;;;;;01;Especialidad;PLEINVUE 3 SOBRES POLVO PARA SOLUCION ORAL;;;
1;700523;PLENUR 400 MG 100 COMPRIMIDOS LIBERACION MODIFICADA;0;may-30;;13,8;0;19,14;0;5,34;0;;01;Especialidad;PLENUR 400 MG 100 COMPRIMIDOS LIBERACION MODIFICADA;;;
1;661855;PLURALAIS EFG 10 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PLURALAIS EFG 10 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;940544;PLUSVENT ACCUHALER 50/250 MICROGRAMOS/INHALACION POLVO PARA INHALACION 1 INHALADOR 60 DOSIS;0;jun-27;;;;0;;;;;01;Especialidad;PLUSVENT ACCUHALER 50/250 MICROGRAMOS/INHALACION POLVO PARA INHALACION 1 INHALADOR 60 DOSIS;;;
1;806224;POLARAMINE 0,4 MG/ML JARABE 1 FRASCO 60 ML;0;ene-28;;;;0;;;;;01;Especialidad;POLARAMINE 0,4 MG/ML JARABE 1 FRASCO 60 ML;;;
1;809459;POLARAMINE 2 MG 20 COMPRIMIDOS;0;nov-27;;2,41;0;3,34;0;0,93;0;;01;Especialidad;POLARAMINE 2 MG 20 COMPRIMIDOS;;;
1;813071;POLARAMINE 5 MG/ML 5 AMPOLLAS SOLUCION INYECTABLE 1 ML;0;mar-28;;3,45;0;4,78;0;1,33;0;;01;Especialidad;POLARAMINE 5 MG/ML 5 AMPOLLAS SOLUCION INYECTABLE 1 ML;;;
1;753241;POLLENS BOIRON C30 GLOBULOS 1 ENVASE 4 G;0;;;;;0;;;;;01;Especialidad;POLLENS BOIRON C30 GLOBULOS 1 ENVASE 4 G;;;
1;650242;POMADA ANTIBIOTICA LIADE 1 TUBO 15 G;0;ene-27;;;;0;;;;;01;Especialidad;POMADA ANTIBIOTICA LIADE 1 TUBO 15 G;;;
1;339812;PON EMO COLAGENO 1000 ML;0;;;;;0;;;;;102;Dermofarmacia;PON EMO COLAGENO 1000 ML;;;
1;238022;PON EMO SOLU 500 ML;0;;;;;0;;;;;102;Dermofarmacia;PON EMO SOLU 500 ML;;;
1;718239;PONTALSIC 37,5 MG/325 MG 20 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PONTALSIC 37,5 MG/325 MG 20 COMPRIMIDOS RECUBIERTOS;;;
1;718486;PONTALSIC 37,5 MG/325 MG 60 COMPRIMIDOS RECUBIERTOS;0;feb-28;;;;0;;;;;01;Especialidad;PONTALSIC 37,5 MG/325 MG 60 COMPRIMIDOS RECUBIERTOS;;;
1;036899;PORTASPRAY PARA MOCHILA CON DIBUJOS VARIADOS CON GEL HIDROALCOHOLICO 73% 30ML 1 UD;0;nov-50;;;;0;;;;;101;Parafarmacia;PORTASPRAY PARA MOCHILA CON DIBUJOS VARIADOS CON GEL HIDROALCOHOLICO 73% 30ML 1 UD;;;
1;694141;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G CREMA 1 TUBO 30 G;0;ene-28;;;;0;;;;;01;Especialidad;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G CREMA 1 TUBO 30 G;;;
1;694133;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G CREMA 1 TUBO 60 G;0;sep-27;;14,61;0;20,26;0;5,65;0;;01;Especialidad;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G CREMA 1 TUBO 60 G;;;
1;694125;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G POMADA 1 TUBO 30 G;0;feb-29;;;;0;;;;;01;Especialidad;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G POMADA 1 TUBO 30 G;;;
1;694117;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G POMADA 1 TUBO 60 G;0;ago-28;;;;0;;;;;01;Especialidad;POSITON 2,5 MG/G + 1 MG/G + 100.000 UI/G POMADA 1 TUBO 60 G;;;
1;182581;POST PICADURAS APOSAN BITE 10;0;jul-26;;;;0;;;;;102;Dermofarmacia;POST PICADURAS APOSAN BITE 10;;;
1;653694;POSTINOR 1,5 MG 1 COMPRIMIDO;0;;;;;0;;;;;01;Especialidad;POSTINOR 1,5 MG 1 COMPRIMIDO;;;
1;192074;POT SUPREMA MERLUZA ARROZ 235G;0;jun-28;;;;0;;;;;103;Diet�tica;POT SUPREMA MERLUZA ARROZ 235G;;;
1;198822;POT 4 FRUTAS 235G;0;mar-28;;;;0;;;;;103;Diet�tica;POT 4 FRUTAS 235G;;;
1;700635;POTASION 600 MG 60 CAPSULAS;0;may-27;;;;0;;;;;01;Especialidad;POTASION 600 MG 60 CAPSULAS;;;
1;686220;POTENCIATOR 5 G 20 AMPOLLAS BEBIBLES SOLUCION ORAL 10 ML;0;feb-27;;;;0;;;;;01;Especialidad;POTENCIATOR 5 G 20 AMPOLLAS BEBIBLES SOLUCION ORAL 10 ML;;;
1;160714;POVIDONA ACUOSA APOSAN 50ML;0;oct-28;;0;0;2,95;0;2,95;0;;106;Efectos y accesorios;POVIDONA ACUOSA APOSAN 50ML;;;
1;654801;PRADAXA 110 MG 60 CAPSULAS;0;abr-28;;;;0;;;;;01;Especialidad;PRADAXA 110 MG 60 CAPSULAS;;;
1;654802;PRADAXA 150 MG 60 CAPSULAS;0;abr-28;;32,5;0;45,08;0;12,58;0;;01;Especialidad;PRADAXA 150 MG 60 CAPSULAS;;;
1;726150;PRAMEP EFG 20 MG/ML SOLUCION ORAL 1 FRASCO 473 ML;0;;;;;0;;;;;01;Especialidad;PRAMEP EFG 20 MG/ML SOLUCION ORAL 1 FRASCO 473 ML;;;
1;699822;PRAMIPEXOL NORMON EFG 2,1 MG 30 COMPRIMIDOS LIBERACION PROLONGADA;0;;;;;0;;;;;01;Especialidad;PRAMIPEXOL NORMON EFG 2,1 MG 30 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;037853;PRANA BB BALS PECTORAL 40 ML;0;;;;;0;;;;;101;Parafarmacia;PRANA BB BALS PECTORAL 40 ML;;;
1;037870;PRANAROM SPRAY MANZANILLA ROMANA CUERPO ROSTRO Y CABELLO 150 ML;0;dic-28;;;;0;;;;;101;Parafarmacia;PRANAROM SPRAY MANZANILLA ROMANA CUERPO ROSTRO Y CABELLO 150 ML;;;
1;809277;PRANZO 62,5 MG/ML + 1,25 MG/ML + 0,5 MG/ML SOLUCION ORAL 1 FRASCO 200 ML;0;;;;;0;;;;;01;Especialidad;PRANZO 62,5 MG/ML + 1,25 MG/ML + 0,5 MG/ML SOLUCION ORAL 1 FRASCO 200 ML;;;
1;689957;PRAVAFENIX 40 MG/160 MG 30 CAPSULAS;0;jul-28;;17,01;0;23,59;0;6,58;0;;01;Especialidad;PRAVAFENIX 40 MG/160 MG 30 CAPSULAS;;;
1;661665;PRAVASTATINA CINFAMED EFG 20 MG 28 COMPRIMIDOS;0;jun-27;;5,88;0;8,15;0;2,27;0;;01;Especialidad;PRAVASTATINA CINFAMED EFG 20 MG 28 COMPRIMIDOS;;;
1;654173;PRAVASTATINA NORMON EFG 20 MG 28 COMPRIMIDOS;0;sep-26;;5,88;0;8,15;0;2,27;0;;01;Especialidad;PRAVASTATINA NORMON EFG 20 MG 28 COMPRIMIDOS;;;
1;678362;PRAVASTATINA VIATRIS EFG 10 MG 28 COMPRIMIDOS;0;;;;;0;;;;;01;Especialidad;PRAVASTATINA VIATRIS EFG 10 MG 28 COMPRIMIDOS;;;
1;661058;PRED FORTE 10 MG/ML COLIRIO EN SUSPENSION 1 FRASCO 5 ML;0;jul-27;;;;0;;;;;01;Especialidad;PRED FORTE 10 MG/ML COLIRIO EN SUSPENSION 1 FRASCO 5 ML;;;
1;584971;PREDNICORTONE 20 MG 30 COMPRIMIDOS PARA PERROS Y GATOS;0;may-28;;;;0;;;;;205;Veterinaria;PREDNICORTONE 20 MG 30 COMPRIMIDOS PARA PERROS Y GATOS;;;
1;584958;PREDNICORTONE 5 MG 30 COMPRIMIDOS PARA PERROS Y GATOS;0;may-28;;;;0;;;;;205;Veterinaria;PREDNICORTONE 5 MG 30 COMPRIMIDOS PARA PERROS Y GATOS;;;
1;688704;PREDNISONA CINFA EFG 2,5 MG 30 COMPRIMIDOS;0;jun-28;;1,36;0;1,89;0;0,53;0;;01;Especialidad;PREDNISONA CINFA EFG 2,5 MG 30 COMPRIMIDOS;;;
1;688760;PREDNISONA CINFA EFG 30 MG 30 COMPRIMIDOS;0;ene-28;;2,71;0;3,76;0;1,05;0;;01;Especialidad;PREDNISONA CINFA EFG 30 MG 30 COMPRIMIDOS;;;
1;688711;PREDNISONA CINFA EFG 5 MG 30 COMPRIMIDOS;0;feb-28;;1,41;0;1,95;0;0,54;0;;01;Especialidad;PREDNISONA CINFA EFG 5 MG 30 COMPRIMIDOS;;;
1;688712;PREDNISONA CINFA EFG 5 MG 60 COMPRIMIDOS;0;abr-28;;1,8;0;2,5;0;0,7;0;;01;Especialidad;PREDNISONA CINFA EFG 5 MG 60 COMPRIMIDOS;;;
1;688717;PREDNISONA CINFA 10 MG 30 COMPRIMIDOS;0;ago-28;;1,8;0;2,5;0;0,7;0;;01;Especialidad;PREDNISONA CINFA 10 MG 30 COMPRIMIDOS;;;
1;661558;PREDNISONA KERN PHARMA EFG 5 MG 30 COMPRIMIDOS;0;sep-29;;;;0;;;;;01;Especialidad;PREDNISONA KERN PHARMA EFG 5 MG 30 COMPRIMIDOS;;;
1;661559;PREDNISONA KERN PHARMA EFG 5 MG 60 COMPRIMIDOS;0;jul-29;;;;0;;;;;01;Especialidad;PREDNISONA KERN PHARMA EFG 5 MG 60 COMPRIMIDOS;;;
1;661560;PREDNISONA KERN PHARMA 10 MG 30 COMPRIMIDOS;0;;;;;0;;;;;01;Especialidad;PREDNISONA KERN PHARMA 10 MG 30 COMPRIMIDOS;;;
1;704500;PREGABALINA CINFA EFG 75 MG 56 CAPSULAS;0;;;;;0;;;;;01;Especialidad;PREGABALINA CINFA EFG 75 MG 56 CAPSULAS;;;
1;704738;PREGABALINA KERN PHARMA EFG 25 MG 56 CAPSULAS;0;;;;;0;;;;;01;Especialidad;PREGABALINA KERN PHARMA EFG 25 MG 56 CAPSULAS;;;
1;706454;PREGABALINA NORMON EFG 100 MG 84 CAPSULAS (BLISTER AL/PVC-PVDC);0;may-28;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 100 MG 84 CAPSULAS (BLISTER AL/PVC-PVDC);;;
1;766461;PREGABALINA NORMON EFG 150 MG 56 COMPRIMIDOS;0;oct-26;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 150 MG 56 COMPRIMIDOS;;;
1;706452;PREGABALINA NORMON EFG 25 MG 56 CAPSULAS (BLISTER AL/PVC-PVDC);0;oct-28;;3,53;0;4,9;0;1,37;0;;01;Especialidad;PREGABALINA NORMON EFG 25 MG 56 CAPSULAS (BLISTER AL/PVC-PVDC);;;
1;766465;PREGABALINA NORMON EFG 300 MG 56 COMPRIMIDOS;0;oct-26;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 300 MG 56 COMPRIMIDOS;;;
1;706464;PREGABALINA NORMON EFG 50 MG 56 CAPSULAS (BLISTER AL/PVC-PVDC);0;nov-28;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 50 MG 56 CAPSULAS (BLISTER AL/PVC-PVDC);;;
1;766466;PREGABALINA NORMON EFG 50 MG 56 COMPRIMIDOS;0;oct-26;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 50 MG 56 COMPRIMIDOS;;;
1;706467;PREGABALINA NORMON EFG 75 MG 56 CAPSULAS (BLISTER AL/PVC-PVDC);0;jun-28;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 75 MG 56 CAPSULAS (BLISTER AL/PVC-PVDC);;;
1;766467;PREGABALINA NORMON EFG 75 MG 56 COMPRIMIDOS;0;oct-26;;;;0;;;;;01;Especialidad;PREGABALINA NORMON EFG 75 MG 56 COMPRIMIDOS;;;
1;723747;PREMAX EFG 100 MG 56 COMPRIMIDOS;0;abr-27;;14,14;0;19,61;0;5,47;0;;01;Especialidad;PREMAX EFG 100 MG 56 COMPRIMIDOS;;;
1;716768;PREMAX EFG 150 MG 56 COMPRIMIDOS;0;jun-28;;;;0;;;;;01;Especialidad;PREMAX EFG 150 MG 56 COMPRIMIDOS;;;
1;731388;PREMAX EFG 20 MG/ML SOLUCION ORAL 1 FRASCO 473 ML;0;;;;;0;;;;;01;Especialidad;PREMAX EFG 20 MG/ML SOLUCION ORAL 1 FRASCO 473 ML;;;
1;716767;PREMAX EFG 25 MG 56 COMPRIMIDOS;0;jun-28;;3,53;0;4,9;0;1,37;0;;01;Especialidad;PREMAX EFG 25 MG 56 COMPRIMIDOS;;;
1;716769;PREMAX EFG 300 MG 56 COMPRIMIDOS;0;jul-28;;;;0;;;;;01;Especialidad;PREMAX EFG 300 MG 56 COMPRIMIDOS;;;
1;723743;PREMAX EFG 50 MG 56 COMPRIMIDOS;0;jun-28;;;;0;;;;;01;Especialidad;PREMAX EFG 50 MG 56 COMPRIMIDOS;;;
1;716770;PREMAX EFG 75 MG 56 COMPRIMIDOS;0;jun-28;;;;0;;;;;01;Especialidad;PREMAX EFG 75 MG 56 COMPRIMIDOS;;;
1;709377;PRENAMID 50 MICROGRAMOS/G + 0,5 MG/G POMADA 1 TUBO 60 G;0;;;;;0;;;;;01;Especialidad;PRENAMID 50 MICROGRAMOS/G + 0,5 MG/G POMADA 1 TUBO 60 G;;;
1;166549;PREREID 3X250ML;0;oct-26;;;;0;;;;;103;Diet�tica;PREREID 3X250ML;;;
1;154065;PRESERVISION 3 60 CAPS;0;;;;;0;;;;;103;Diet�tica;PRESERVISION 3 60 CAPS;;;
1;932822;PREVENCOR 10 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PREVENCOR 10 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;667451;PREVENCOR 40 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PREVENCOR 40 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;575990;PREVICOX 227 MG 10 COMPRIMIDOS MASTICABLES PARA PERROS;0;sep-28;;;;0;;;;;205;Veterinaria;PREVICOX 227 MG 10 COMPRIMIDOS MASTICABLES PARA PERROS;;;
1;575991;PREVICOX 227 MG 30 COMPRIMIDOS MASTICABLES PARA PERROS;0;oct-26;;;;0;;;;;205;Veterinaria;PREVICOX 227 MG 30 COMPRIMIDOS MASTICABLES PARA PERROS;;;
1;200091;PRIMACOL F�LICO 30 CAPS;0;;;;;0;;;;;101;Parafarmacia;PRIMACOL F�LICO 30 CAPS;;;
1;810168;PRIMOLUT-NOR 10 MG 30 COMPRIMIDOS;0;jul-28;;;;0;;;;;01;Especialidad;PRIMOLUT-NOR 10 MG 30 COMPRIMIDOS;;;
1;724247;PRIMOLUT-NOR 5 MG 30 COMPRIMIDOS;0;oct-29;;;;0;;;;;01;Especialidad;PRIMOLUT-NOR 5 MG 30 COMPRIMIDOS;;;
1;704398;PRIMPERAN 1 MG/ML SOLUCION ORAL 1 FRASCO 200 ML;0;mar-27;;1,44;0;2;0;0,56;0;;01;Especialidad;PRIMPERAN 1 MG/ML SOLUCION ORAL 1 FRASCO 200 ML;;;
1;725531;PRIMPERAN 10 MG 12 AMPOLLAS SOLUCION INYECTABLE 2 ML;0;;;1,86;0;2,58;0;0,72;0;;01;Especialidad;PRIMPERAN 10 MG 12 AMPOLLAS SOLUCION INYECTABLE 2 ML;;;
1;956557;PRIMPERAN 10 MG 30 COMPRIMIDOS;0;;;;;0;;;;;01;Especialidad;PRIMPERAN 10 MG 30 COMPRIMIDOS;;;
1;958991;PRIMPERAN 10 MG 60 COMPRIMIDOS;0;sep-27;;;;0;;;;;01;Especialidad;PRIMPERAN 10 MG 60 COMPRIMIDOS;;;
1;036979;PRINCESS ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;0;mar-28;;;;0;;;;;101;Parafarmacia;PRINCESS ESTUCHE INFANTIL VASO+PASTA DE DIENTES+ CEPILLO;;;
1;682591;PRISDAL 20 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;PRISDAL 20 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;688232;PRISTIQ 100 MG 28 COMPRIMIDOS LIBERACION PROLONGADA;0;sep-27;;14,7;0;20,39;0;5,69;0;;01;Especialidad;PRISTIQ 100 MG 28 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;688231;PRISTIQ 50 MG 28 COMPRIMIDOS LIBERACION PROLONGADA;0;may-27;;7,35;0;10,19;0;2,84;0;;01;Especialidad;PRISTIQ 50 MG 28 COMPRIMIDOS LIBERACION PROLONGADA;;;
1;654285;PRO ULCO 30 MG 28 CAPSULAS GASTRORRESISTENTES;0;;;11,48;0;15,92;0;4,44;0;;01;Especialidad;PRO ULCO 30 MG 28 CAPSULAS GASTRORRESISTENTES;;;
1;200645;PRO-AMP NUTRATOPIC CR EMOL 200;0;dic-26;;;;0;;;;;102;Dermofarmacia;PRO-AMP NUTRATOPIC CR EMOL 200;;;
1;194601;PROBIAC 30 CAPSULAS;0;;;;;0;;;;;103;Diet�tica;PROBIAC 30 CAPSULAS;;;
1;216412;PROBINFLAM 20 CAPSULAS;0;;;;;0;;;;;101;Parafarmacia;PROBINFLAM 20 CAPSULAS;;;
1;400086;PROCHAMBER CAMARA INHALACION;0;mar-29;;;;0;;;;;106;Efectos y accesorios;PROCHAMBER CAMARA INHALACION;;;
1;652451;PROCORALAN 5 MG 56 COMPRIMIDOS RECUBIERTOS;0;oct-27;;20,8;0;28,85;0;8,05;0;;01;Especialidad;PROCORALAN 5 MG 56 COMPRIMIDOS RECUBIERTOS;;;
1;680759;PROCRIN SEMESTRAL 30 MG 1 JERINGA PRECARGADA DOBLE CAMARA POLVO Y DISOLVENTE PARA SUSPENSION INY;0;;;;;0;;;;;01;Especialidad;PROCRIN SEMESTRAL 30 MG 1 JERINGA PRECARGADA DOBLE CAMARA POLVO Y DISOLVENTE PARA SUSPENSION INY;;;
1;183131;PROCTEN CREMA 40ML;0;;;;;0;;;;;101;Parafarmacia;PROCTEN CREMA 40ML;;;
1;166846;PROCTOIAL GEL RECTAL 30 ML;0;sep-26;;0;0;16,95;0;16,95;0;;106;Efectos y accesorios;PROCTOIAL GEL RECTAL 30 ML;;;
