Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;"";Año;Total_Ventas;Nombre_Nomenclator;Laboratorio;Principio_Activo;Estado;PVP_Referencia;Unidades_Vendidas;Ingresos_Estimados_PVP;Q1_Ventas;Q2_Ventas;Q3_Ventas;Q4_Ventas
660393;8470006603932;CITRAFLEET POLVO 2 SOBR;9;0;0;1;1;0;1;1;1;2;1;0;1;;2025;9;;;;;;9;;1;2;4;2
762763;8470007627630;CITRAFLEET SOL ORAL 2 X 160 ML;4;0;2;1;0;0;0;0;0;0;0;1;0;;2025;4;;;;;;4;;3;0;0;1
184615;8470001846150;CKS BABYRUB 50GR;2;1;0;0;0;0;0;0;0;0;1;0;0;;2025;2;;;;;;2;;1;0;0;1
761619;8470007616191;CLARELUX 500MCGG ESP CUT 100G;3;1;2;0;0;0;0;0;0;0;0;0;0;;2025;3;CLARELUX 500 microgramos/ g espuma cutanea , 100 g;PIERRE FABRE IBERICA S.A.;CLOBETASOL PROPIONATO;ALTA;;3;;3;0;0;0
763425;8470007634256;CLARITROMICINA NORMON 500 14CO;16;3;4;1;2;0;2;0;0;2;0;0;2;;2025;16;CLARITROMICINA NORMON 500MG 14 COMPRIM RECUB EFG;NORMON S.A.;CLARITROMICINA;ALTA;;16;;8;4;2;2
763532;8470007635321;CLARITROMICINA NORMON 500 21CO;13;2;2;1;1;0;1;0;0;4;0;1;1;;2025;13;CLARITROMICINA NORMON 500MG 21 COMPRIM RECUB EFG;NORMON S.A.;CLARITROMICINA;ALTA;;13;;5;2;4;2
650256;8470006502563;CLARITROMICINA SDZ25MGML100ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;CLARITROMICINA SANDOZ 25 mg/ml GRANULADO PARA SUSPENSION ORAL , 1 frasco de 100 ml;SANDOZ FARMACEUTICA, S.A;CLARITROMICINA;ALTA;;1;;0;0;1;0
680380;8470006803806;CLARITROMICINA U KER 500MG14CO;1;0;0;0;0;1;0;0;0;0;0;0;0;;2025;1;CLARITROMICINA UNIDIA KERN PHARMA 500 mg comprimidos de liberacion modificada , 14 comprimidos;KERN PHARMA, S.L.;CLARITROMICINA CITRATO;ALTA;;1;;0;1;0;0
574202;8470005742021;CLAVASEPTIN 50MG 10 COMP;2;0;2;0;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
984088;8470009840884;CLAVERSAL 500 MG 100 COMP;11;1;0;1;1;0;1;1;2;0;2;1;1;;2025;11;CLAVERSAL 500 mg comprimidos gastrorresistentes , 100 comprimidos;FAES FARMA, S.A.;MESALAZINA;ALTA;;11;;2;2;3;4
590398;8470005903989;CLAVUSAN 500 mg + 125 mg 10 COMPRIMIDOS PERROS;6;0;0;0;0;0;0;4;2;0;0;0;0;;2025;6;;;;;;6;;0;0;6;0
590388;8470005903880;CLAVUSAN 5012.5 MG 10 COMPR;3;0;0;0;0;1;0;0;0;2;0;0;0;;2025;3;;;;;;3;;0;1;2;0
179682;8470001796820;CLEANANCE GEL LIMPIADOR 400ML;4;0;0;1;0;0;1;0;0;0;1;1;0;;2025;4;;;;;;4;;1;1;0;2
181030;8470001810304;CLEAR BLUE EARLY TEST EMBARAZO;5;0;0;0;0;0;1;1;0;0;0;1;2;;2025;5;;;;;;5;;0;1;1;3
198435;8470001984357;CLEARBLUE DETECC ULTRATEMPRANA;2;0;0;0;0;0;0;0;0;0;0;1;1;;2025;2;;;;;;2;;0;0;0;2
151492;8470001514929;CLEARBLUE DIGIT TEST EMBAR 1CT;6;0;0;0;1;0;1;1;2;0;1;0;0;;2025;6;;;;;;6;;0;2;3;1
151493;8470001514936;CLEARBLUE DIGIT TEST OVUL 10CT;5;0;0;1;0;0;1;0;0;0;1;1;1;;2025;5;;;;;;5;;1;1;0;3
156827;8470001568274;CLEARBLUE PLUS TEST EMBARAZO;3;0;1;0;1;0;0;0;0;0;0;0;1;;2025;3;;;;;;3;;1;1;0;1
217235;8470002172357;CLEARBLUE TEST EMBARA ANALO 2U;3;0;0;0;0;0;1;0;0;0;2;0;0;;2025;3;;;;;;3;;0;1;0;2
217234;8470002172340;CLEARBLUE TEST EMBARA DIGIT 2U;3;0;0;0;1;0;1;1;0;0;0;0;0;;2025;3;;;;;;3;;0;2;1;0
953224;8470009532246;CLEBORIL SOLU 250 ML;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;CLEBORIL 100 MICROGRAMOS/ML SOLUCION ORAL , 1 frasco de 250 ml;ALMIRALL, S.A.;CLEBOPRIDA MALATO;BAJA GENERAL;;1;;0;0;0;1
714093;8470007140931;CLENSIA 4 SOB56.3G+4SOB3.98G;2;0;0;0;2;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;0;2;0;0
671975;8470006719756;CLEXANE 40 MG 10 JGAS;3;0;0;0;0;0;1;1;1;0;0;0;0;;2025;3;CLEXANE 4000 U.I. (40 mg)/ 0,4 ml  SOLUCION INYECTABLE , 10 jeringas precargadas de 0,4 ml;SANOFI AVENTIS, S.A;ENOXAPARINA SODICA;ALTA;;3;;0;1;2;0
671995;8470006719954;CLEXANE 40 MG 30 JGAS;3;0;0;0;1;0;0;0;0;0;0;1;1;;2025;3;CLEXANE 4000 U.I. (40 mg)/ 0,4 ml  SOLUCION INYECTABLE , 30 jeringas precargadas de 0,4 ml;SANOFI AVENTIS, S.A;ENOXAPARINA SODICA;ALTA;;3;;0;1;0;2
671996;8470006719961;CLEXANE 40MG4000UI 2JGAS 0.4ML;1;0;0;0;0;0;0;0;1;0;0;0;0;;2025;1;CLEXANE 4000 U.I. (40 mg)/ 0,4 ml  SOLUCION INYECTABLE , 2 jeringas precargadas de 0,4 ml;SANOFI AVENTIS, S.A;ENOXAPARINA SODICA;ALTA;;1;;0;0;1;0
671976;8470006719763;CLEXANE 60 MG 2 JGAS;5;0;0;2;2;0;0;0;0;0;1;0;0;;2025;5;CLEXANE 6000 U.I. (60 mg)/ 0,6 ml SOLUCION INYECTABLE , 2 jeringas precargadas de 0,6 ml;SANOFI AVENTIS, S.A;ENOXAPARINA SODICA;ALTA;;5;;2;2;0;1
672593;8470006725931;CLEXANE 60 MG 30 JGAS;2;0;0;0;1;1;0;0;0;0;0;0;0;;2025;2;CLEXANE 6000 U.I. (60 mg)/ 0,6 ml SOLUCION INYECTABLE , 30 jeringas precargadas de 0,6 ml;SANOFI AVENTIS, S.A;ENOXAPARINA SODICA;ALTA;;2;;0;2;0;0
675294;8470006752944;CLEXANE 80 MG 30 JGAS;3;0;0;0;2;1;0;0;0;0;0;0;0;;2025;3;CLEXANE 8000 U.I. (80 mg)/ 0,8 ml SOLUCION INYECTABLE , 30 jeringas precargadas de 0,8 ml;SANOFI AVENTIS, S.A;ENOXAPARINA SODICA;ALTA;;3;;0;3;0;0
177910;8470001779106;CLIMAFORT 30CAP;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
191864;8470001918642;CLIMAFORT SUE�O 30CAP;1;0;0;0;0;0;1;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
670570;8470006705704;CLIMEN 21 GRAG;2;0;1;0;1;0;0;0;0;0;0;0;0;;2025;2;CLIMEN 21 COMPRIMIDOS RECUBIERTOS;BAYER HISPANIA, S.L;CIPROTERONA ACETATO,ESTRADIOL VALERATO;ALTA;;2;;1;1;0;0
904920;8470009049201;CLIMODIEN 22 MG 28 COMP;10;0;0;0;0;1;1;1;1;1;1;3;1;;2025;10;CLIMODIEN 2/2MG 28 COMPRIMIDOS RECUBIERTOS;BAYER HISPANIA, S.L;DIENOGEST,ESTRADIOL VALERATO;ALTA;;10;;0;2;3;5
587728;8470005877280;CLINDABACTIN PG 55 MG 10 COM;4;0;0;0;0;0;1;3;0;0;0;0;0;;2025;4;;;;;;4;;0;1;3;0
691691;8470006916919;CLINWAS GEL 30 G;3;0;0;0;1;0;1;0;0;0;0;0;1;;2025;3;CLINWAS 10 MG/G GEL. 1 tubo de 30 g;CHIESI ESPAÑA, S.A.U.;CLINDAMICINA FOSFATO;ALTA;;3;;0;2;0;1
691709;8470006917091;CLINWAS SOLU 30 ML;5;0;0;1;1;0;1;1;1;0;0;0;0;;2025;5;CLINWAS 10 MG/ML SOLUCION PARA PULVERIZACION CUTANEA. 1 frasco de 30 ml;CHIESI ESPAÑA, S.A.U.;CLINDAMICINA FOSFATO;ALTA;;5;;1;2;2;0
658226;8470006582268;CLOBEX 500 MCGG CHAMPU 125 ML;2;1;0;0;0;0;0;1;0;0;0;0;0;;2025;2;CLOBEX 500 microgramos/g champu, 1 frasco de 125 ml;GALDERMA S.A;CLOBETASOL PROPIONATO;ALTA;;2;;1;0;1;0
704888;8470007048886;CLOBISDIN 500MCGML SOLU 100ML;12;1;0;1;1;0;3;1;2;0;1;2;0;;2025;12;CLOBISDIN 500 MICROGRAMOS/ML SOLUCION CUTANEA , 100 ml;ISDIN S.A.;CLOBETASOL PROPIONATO;ALTA;;12;;2;4;3;3
213529;8470002135291;CLOGIN ESPUMA INTIMA CLX 150ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
213530;8470002135307;CLOGIN OVULOS CLX 2G 10 UN;6;0;1;2;1;1;0;1;0;0;0;0;0;;2025;6;;;;;;6;;3;2;1;0
214732;8470002147324;CLOGIN REPAIR OVULOS 2G 10U;12;0;0;3;4;3;0;0;0;1;1;0;0;;2025;12;;;;;;12;;3;7;1;1
570276;8470005702766;CLOMICALM 5 MG 30 COM;11;1;1;1;1;1;1;1;1;0;2;1;0;;2025;11;;;;;;11;;3;3;2;3
672499;8470006724996;CLOPERASTINA NORMON3.54MG200ML;28;0;0;1;0;0;0;1;2;1;5;10;8;;2025;28;;;;;;28;;1;0;4;23
663283;8470006632833;CLOPIDOGREL CINFAMED 75MG 28CO;20;3;3;3;2;2;2;2;2;0;0;0;1;;2025;20;CLOPIDOGREL CINFAMED 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 28 comprimidos;CINFA S.A.;CLOPIDOGREL HIDROGENOSULFATO;ALTA;;20;;9;6;4;1
690037;8470006900376;CLOPIDOGREL CINFAMED 75MG 50CO;7;0;1;1;0;1;0;1;1;0;1;1;0;;2025;7;CLOPIDOGREL CINFAMED 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 50 comprimidos;CINFA S.A.;CLOPIDOGREL HIDROGENOSULFATO;ALTA;;7;;2;1;2;2
728668;8470007286684;CLOPIDOGREL NORMON 75MG 84COM;5;1;0;0;0;0;1;1;1;0;1;0;0;;2025;5;CLOPIDOGREL NORMON 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,84 comprimidos;NORMON S.A.;CLOPIDOGREL BESILATO;ALTA;;5;;1;1;2;1
672422;8470006724224;CLOPIDOGREL NORMON 75MG28COM;15;0;0;0;0;0;0;0;2;3;4;3;3;;2025;15;CLOPIDOGREL NORMON 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 28 comprimidos;NORMON S.A.;CLOPIDOGREL BESILATO;ALTA;;15;;0;0;5;10
713577;8470007135777;CLOPIDOGREL NORMON 75MG50COM;3;0;0;0;0;0;1;0;0;0;1;0;1;;2025;3;CLOPIDOGREL NORMON 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,50 comprimidos (Al/Al-Poliamida-PVC);NORMON S.A.;CLOPIDOGREL BESILATO;ALTA;;3;;0;1;0;2
174287;8470001742872;CLORHEXIDINA APOSAN PULV 30 ML;60;6;3;7;6;4;3;6;1;8;6;3;7;;2025;60;;;;;;60;;16;13;15;16
198288;8470001982889;CLORHEXIDINA COLUTO 0.2% 500ML;4;0;0;0;0;1;0;0;0;2;1;0;0;;2025;4;;;;;;4;;0;1;2;1
247742;8470002477421;CLORHEXIDINA LACER SPRAY 30 ML;2;0;0;0;0;0;0;0;0;1;1;0;0;;2025;2;;;;;;2;;0;0;1;1
635656;8470006356562;CLORURO CALCICO 10% 10ML 100UD;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
700694;8470007006947;CLOTRIMAZOL CANESMED 10MG 30G;22;1;2;2;1;1;0;2;4;3;3;2;1;;2025;22;CLOTRIMAZOL CANESMED 10 mg/g CREMA EFG , 1 tubo de 30 g;BAYER HISPANIA, S.L;CLOTRIMAZOL;ALTA;;22;;5;2;9;6
700688;8470007006886;CLOTRIMAZOL GINE-CANE 100MG6CO;5;2;1;0;2;0;0;0;0;0;0;0;0;;2025;5;CLOTRIMAZOL GINE-CANESMED 100 MG COMPRIMIDOS VAGINALES EFG , 6 comprimidos;BAYER HISPANIA, S.L;CLOTRIMAZOL;ALTA;;5;;3;2;0;0
700691;8470007006916;CLOTRIMAZOL GINE-CANE 20MG20G;23;3;2;1;0;1;2;1;0;4;1;6;2;;2025;23;CLOTRIMAZOL GINE-CANESMED 20 MG/G CREMA VAGINAL EFG , 1 tubo de 20 g;BAYER HISPANIA, S.L;CLOTRIMAZOL;ALTA;;23;;6;3;5;9
700689;8470007006893;CLOTRIMAZOL GINE-CANE 500MG1CO;19;2;1;0;0;2;2;3;0;1;4;1;3;;2025;19;CLOTRIMAZOL GINE-CANESMED 500 MG COMPRIMIDO VAGINAL EFG , 1 comprimido;BAYER HISPANIA, S.L;CLOTRIMAZOL;ALTA;;19;;3;4;4;8
952036;8470009520366;CLOVATE 0.5 MG CR 30 G;19;4;3;2;2;3;0;2;1;1;1;0;0;;2025;19;CLOVATE 0,05% P/P 30G CREMA;IND. FTCA. CANTABRIA S.A.;CLOBETASOL PROPIONATO;ALTA;;19;;9;5;4;1
780643;8470007806431;CO-DIOVAN 16012.5 MG 28 COMP;26;1;2;2;1;2;3;2;2;3;4;1;3;;2025;26;CO-DIOVAN 160/12,5MG 28 COMPRIM RECUBIE PELICUL;NOVARTIS FARMACEUTICA S.A.;VALSARTAN,HIDROCLOROTIAZIDA;ALTA;;26;;5;6;7;8
730383;8470007303831;CO-DIOVAN 32012.5MG 28 CO DIF;6;2;2;2;0;0;0;0;0;0;0;0;0;;2025;6;CO-DIOVAN 320 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos;DIFARMED, S.L.U;VALSARTAN,HIDROCLOROTIAZIDA;ALTA;;6;;6;0;0;0
730331;8470007303312;CO-DIOVAN 32025 MG 28 CO DIF;2;2;0;0;0;0;0;0;0;0;0;0;0;;2025;2;CO-DIOVAN FORTE 320 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos;DIFARMED, S.L.U;VALSARTAN,HIDROCLOROTIAZIDA;ALTA;;2;;2;0;0;0
661200;8470006612002;CO-DIOVAN 320MG12.5MG 28 COMP;14;0;0;0;2;1;3;2;2;1;1;1;1;;2025;14;CO-DIOVAN 320 mg/12,5 mg comprimidos recubiertos con pelicula , 28 comprimidos;NOVARTIS FARMACEUTICA S.A.;HIDROCLOROTIAZIDA,VALSARTAN;ALTA;;14;;0;6;5;3
657353;8470006573532;CO-DIOVAN 8012.5 MG 28 COMP;26;1;1;1;4;2;3;2;2;2;4;1;3;;2025;26;CO-DIOVAN 80MG/12,5MG 28 COMPRIM RECUB PELICULA;NOVARTIS FARMACEUTICA S.A.;VALSARTAN,HIDROCLOROTIAZIDA;ALTA;;26;;3;9;6;8
650389;8470006503898;CO-DIOVAN FORTE 16025MG 28 CO;22;2;1;1;1;1;1;2;3;3;4;2;1;;2025;22;CO-DIOVAN  FORTE 160MG/25MG 28 COMPRIM RECUB PELIC;NOVARTIS FARMACEUTICA S.A.;VALSARTAN,HIDROCLOROTIAZIDA;ALTA;;22;;4;3;8;7
661221;8470006612217;CO-DIOVAN FORTE 32025MG 28 CO;23;0;1;1;2;3;1;2;3;2;3;2;3;;2025;23;CO-DIOVAN FORTE 320 mg/25 mg comprimidos recubiertos con pelicula , 28 comprimidos;NOVARTIS FARMACEUTICA S.A.;VALSARTAN,HIDROCLOROTIAZIDA;ALTA;;23;;2;6;7;8
754234;8470007542346;COAPROVEL 30012.5MG 28 COMP;23;2;2;1;1;1;1;2;3;2;3;1;4;;2025;23;COAPROVEL 300/12,5MG 28 COMPRIMIDOS RECUB PELIC;SANOFI AVENTIS, S.A;IRBESARTAN,HIDROCLOROTIAZIDA;ALTA;;23;;5;3;7;8
669549;8470006695494;COD EFFERALGAN 20 COMP EFER;6;1;0;3;0;0;1;0;0;0;0;0;1;;2025;6;COD-EFFERALGAN 500/30MG 20 COMPRIMIDOS EFERVESCENT;UPSA SAS;CODEINA,PARACETAMOL;ALTA;;6;;4;1;0;1
442657;8470004426571;CODERA VENTUBEL T 1;1;1;0;0;0;0;0;0;0;0;0;0;0;;2025;1;VENTUBEL TALLA 1;VENTUBEL, S.A.;;ALTA;;1;;1;0;0;0
316751;8470003167512;CODERA-BANDA EPICOND FARMAL M;2;0;0;0;0;0;1;0;0;1;0;0;0;;2025;2;;;;;;2;;0;1;1;0
316753;8470003167536;CODERA-BANDA EPICOND FARMAL P;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
181020;8470001810205;COLAGENO MAGN FARLINE ACT 400g;2;1;1;0;0;0;0;0;0;0;0;0;0;;2025;2;;;;;;2;;2;0;0;0
703194;8470007031949;COLCHICINA SEID 0.5MG 20 COMP;2;1;0;0;0;0;0;0;0;0;0;0;1;;2025;2;COLCHICINA SEID 0,5 MG COMPRIMIDOS , 20 comprimidos;SEID S.A.;COLCHICINA;ALTA;;2;;1;0;0;1
654130;8470006541302;COLCHICINA SEID 1 MG 40 GRAN;7;1;1;0;0;1;0;2;1;0;0;0;1;;2025;7;COLCHICINA SEID 1 mg COMPRIMIDOS , 40 comprimidos;SEID S.A.;COLCHICINA;ALTA;;7;;2;1;3;1
654112;8470006541128;COLCHIMAX 60 COMP;1;0;0;1;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
231845;8470002318458;COLD-HOT FRIO-CALOR MINI 11X12;1;0;0;1;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
764375;8470007643753;COLECALCIF NORMON 10.000UIML;8;1;0;3;0;0;2;0;1;0;0;0;1;;2025;8;COLECALCIFEROL NORMON 10.000 UI/ML GOTAS ORALES EN SOLUCION, 1 frasco de 10 ml;NORMON S.A.;COLECALCIFEROL;ALTA;;8;;4;2;1;1
766517;8470007665175;COLECALCIFEROL NORMO25.000UI 4;1;0;0;0;0;0;1;0;0;0;0;0;0;;2025;1;COLECALCIFEROL NORMON 25.000 UI/2,5 ML SOLUCION ORAL, 4 frascos de 2,5 ml;NORMON S.A.;COLECALCIFEROL;ALTA;;1;;0;1;0;0
182752;8470001827524;COLIGAS FAST 50 CAPSULAS;10;1;0;1;1;1;0;0;2;0;3;1;0;;2025;10;;;;;;10;;2;2;2;4
186618;8470001866189;COLILEN IBS 96 CAPS;1;0;0;0;0;0;0;1;0;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
176126;8470001761262;COLIMIL BABY 30ML;1;0;0;0;0;0;0;1;0;0;0;0;0;;2025;1;;;;;;1;;0;0;1;0
653445;8470006534458;COLIRCUSI DEXAM 0.1% 10ML;2;0;0;0;0;0;1;0;1;0;0;0;0;;2025;2;COLIRCUSI DEXAMETASONA 1 mg/ml colirio en solucion , 1 frasco de 10 ml;LABORATORIOS FIDIA FARMACEUTICA S.L.U;DEXAMETASONA FOSFATO DISODIO;ALTA;;2;;0;1;1;0
653437;8470006534373;COLIRCUSI FENILEFRINA 10% 10ML;2;0;0;1;0;0;0;0;0;0;0;0;1;;2025;2;COLIRCUSI FENILEFRINA 100 mg/ml colirio en solucion , 1 frasco de 10 ml;M4 PHARMA, S.L.;FENILEFRINA HIDROCLORURO;ALTA;;2;;1;0;0;1
672096;8470006720967;COLIRCUSI GENTADEXA 10ML;7;0;0;0;1;1;2;0;0;0;1;1;1;;2025;7;COLIRCUSI GENTADEXA 5 MG/ML+ 1 MG/ML+ 0,5 MG/ML COLIRIO/GOTAS OTICAS EN SOLUCION, 1 frasco de 10 ml;NTC OPHTHALMICS IBERICA S.L.;DEXAMETASONA FOSFATO DISODIO,TETRIZOLINA HIDROCLORURO,GENTAMICINA SULFATO;ALTA;;7;;0;4;0;3
653470;8470006534700;COLIRCUSI GENTAMIC 0.3% 10ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2025;1;COLIRCUSI GENTAMICINA 3mg/ml COLIRIO EN SOLUCION , 1 frasco de 10 ml;NTC OPHTHALMICS IBERICA S.L.;GENTAMICINA SULFATO;BAJA GENERAL;;1;;0;1;0;0
654826;8470006548264;COLIROFTA ATROPINA 0.5 % 10ML;2;0;0;1;0;0;1;0;0;0;0;0;0;;2025;2;COLIROFTA ATROPINA 5 MG/ML COLIRIO EN SOLUCION, 1 frasco de 10 ml;ALCON HEALTHCARE, S.A;ATROPINA SULFATO;ALTA;;2;;1;1;0;0
654825;8470006548257;COLIROFTA CICLOPEJICO 1 % 10ML;8;0;1;0;0;0;1;1;2;2;0;1;0;;2025;8;COLIROFTA CICLOPLEJICO 10 MG/ML COLIRIO EN SOLUCION, 1 frasco de 10 ml;ALCON HEALTHCARE, S.A;CICLOPENTOLATO HIDROCLORURO;ALTA;;8;;1;1;5;1
653486;8470006534861;COLIROFTA TROPICAMIDA 1% 5 ML;12;0;3;4;0;0;1;0;0;1;0;2;1;;2025;12;COLIROFTA TROPICAMIDA 10 MG/ML COLIRIO EN SOLUCION, 1 frasco de 5 ml;ALCON HEALTHCARE, S.A;TROPICAMIDA;ALTA;;12;;7;1;1;3
178284;8470001782847;COLNATUR FISIO CREMA MASAJE DEPOR 250 ML;2;0;0;0;0;0;0;0;0;0;0;2;0;;2025;2;;;;;;2;;0;0;0;2
COLFEM51;COLFEM51;COLONIA 212VIP CAROLINA HERRERA 100ML;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
COLMAS25;COLMAS25;COLONIA 7 DE LOEWE 100ML;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;;;;;;1;;0;0;0;1
COLFEM01;COLFEM01;COLONIA AGUA DE ROSAS DE ADOLFO DOMINGUEZ 100ML;2;0;0;0;0;1;0;1;0;0;0;0;0;;2025;2;;;;;;2;;0;1;1;0
COLMAS28;COLMAS28;COLONIA AGUA DI GIO 100ML;1;0;0;0;0;1;0;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
COLFEM24;COLFEM24;COLONIA AIRE DE LOEWE 100ML;1;0;0;0;0;0;0;0;0;0;0;0;1;;2025;1;;;;;;1;;0;0;0;1
COLFEM49;COLFEM49;COLONIA ARMANI CODE 100ML;4;0;0;2;0;0;0;0;0;0;0;0;2;;2025;4;;;;;;4;;2;0;0;2
COLMAS11;COLMAS11;COLONIA ARMANI HOMBRE 100ML;1;0;0;0;0;1;0;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
COLFEM45;COLFEM45;COLONIA ARMANI MUJER 100ML;3;0;0;0;0;0;0;0;3;0;0;0;0;;2025;3;;;;;;3;;0;0;3;0
COLMAS24;COLMAS24;COLONIA ATTITUDE DE ARMANI 100ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
COLMAS02;COLMAS02;COLONIA BULGARY 100ML;7;0;0;0;0;0;0;7;0;0;0;0;0;;2025;7;;;;;;7;;0;0;7;0
COLFEM43;COLFEM43;COLONIA CHANNEL N�5 100ML;3;0;1;0;0;1;0;0;1;0;0;0;0;;2025;3;;;;;;3;;1;1;1;0
COLFEM46;COLFEM46;COLONIA EAU DE COURREGES 100ML;5;1;0;0;0;1;1;1;0;0;1;0;0;;2025;5;;;;;;5;;1;2;1;1
COLFEM64;COLFEM64;COLONIA GOOD GIRL 100ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;0;1;0;0
COLMAS16;COLMAS16;COLONIA HUGO BOSS HOMBRE 100ML;5;0;1;2;0;0;1;0;0;0;0;1;0;;2025;5;;;;;;5;;3;1;0;1
COLFEM57;COLFEM57;COLONIA L�EAU D�ISSEY DE ISSEY MIYAKE 100ML;4;0;1;0;1;0;0;1;0;0;0;1;0;;2025;4;;;;;;4;;1;1;1;1
COLMAS23;COLMAS23;COLONIA ONE MILLION DOLAR DE PACO RABANNE 100ML;2;0;0;0;1;0;0;0;0;0;1;0;0;;2025;2;;;;;;2;;0;1;0;1
COLMAS19;COLMAS19;COLONIA POLO BLUE 100ML;4;0;1;0;0;1;0;0;1;0;0;1;0;;2025;4;;;;;;4;;1;1;1;1
COLFEM53;COLFEM53;COLONIA ROMANCE DE RALPH LAUREN 100ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
COLFEM05;COLFEM05;COLONIA TE VERDE BULGARY 100ML;2;0;0;0;1;0;0;0;0;0;1;0;0;;2025;2;;;;;;2;;0;1;0;1
464362;8470004643626;COLOPLAST MANGAS CONSEAL 12836;1;0;0;0;0;0;0;0;0;0;1;0;0;;2025;1;MANGAS ALTERNA 60MM 30 UNID;COLOPLAST PRODUCTOS MEDICOS, S.A.;;ALTA;;1;;0;0;0;1
463380;8470004633801;COLOPLAST SIST IRRIGAC R 12830;2;0;0;1;0;0;0;0;0;0;1;0;0;;2025;2;ALTERNA 1 UNIDAD;COLOPLAST PRODUCTOS MEDICOS, S.A.;;ALTA;;2;;1;0;0;1
720031;8470007200314;COLPERMIN 187 MG 30 CAP;1;0;0;0;0;0;0;0;0;1;0;0;0;;2025;1;;;;;;1;;0;0;1;0
653113;8470006531136;COLPOTROFIN CR VAGINAL 30 GR;14;1;0;2;3;0;1;0;1;1;2;1;2;;2025;14;COLPOTROFIN 10 mg/g CREMA VAGINAL , 1 tubo de 30 g;THERAMEX  IRELAND LIMITED;PROMESTRIENO;ALTA;;14;;3;4;2;5
198100;8470001981004;COLTEX JARABE TOS 150 ML;1;0;0;0;0;0;0;0;0;0;0;1;0;;2025;1;;;;;;1;;0;0;0;1
172374;8470001723741;COLUT SIN ALCOH FARLINE 500ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2025;1;;;;;;1;;1;0;0;0
653511;8470006535110;COMBIGAN COLIRIO 5 ML;5;0;0;0;0;0;0;1;1;0;0;1;2;;2025;5;COMBIGAN 2 mg/ml + 5 mg/ml COLIRIO EN  SOLUCION, 1 frasco de 5 ml;ABBVIE SPAIN, S.L.U.;TIMOLOL,BRIMONIDINA TARTRATO;ALTA;;5;;0;0;2;3
155917;8470001559173;COMPEED AMP SPORT PLANTA PIE 5;8;0;0;0;4;0;2;2;0;0;0;0;0;;2025;8;;;;;;8;;0;6;2;0
206840;8470002068407;COMPEED AMPOLLAS EXTREME 10 UN;14;0;1;2;2;1;1;2;1;2;1;1;0;;2025;14;;;;;;14;;3;4;5;2
206841;8470002068414;COMPEED AMPOLLAS MIXTO 10 UN;4;0;0;0;0;1;0;0;1;2;0;0;0;;2025;4;;;;;;4;;0;1;3;0
206842;8470002068421;COMPEED AMPOLLAS TM 10 UN;2;0;0;0;0;0;0;0;0;0;2;0;0;;2025;2;;;;;;2;;0;0;0;2
211233;8470002112339;COMPEED ANTIGRANOS DISCRE 15UN;6;0;0;3;1;0;0;0;1;0;0;1;0;;2025;6;;;;;;6;;3;1;1;1
241091;8470002410916;COMPEED APOSIT DEDOS PIES 8 UN;7;0;0;1;0;2;0;0;3;1;0;0;0;;2025;7;;;;;;7;;1;2;4;0
